Order_ID,Customer_ID,Order_Date,Required_Delivery_Date,Actual_Delivery_Date,Delay_Days,Shipping_Cost,Contract_Grace_Period_Days,Warehouse_Location,Distance_to_Warehouse_km,Is_Complained,Complaint_Reason
ORD-103965,B2B-57091,2025-11-29 09:08:57,2025-12-11 09:08:57,2025-12-09 09:08:57,-2,51.98,3,Brisbane,159.39,0.0,
ORD-103966,B2B-16020,2026-03-24 14:48:50,2026-04-07 14:48:50,2026-04-07 14:48:50,0,58.43,3,Adelaide,32.56,0.0,
ORD-103967,B2B-70994,2026-05-16 14:25:30,2026-05-26 14:25:30,2026-05-26 14:25:30,0,63.26,7,Melbourne,301.53,0.0,
ORD-103968,B2B-69678,2026-03-17 01:02:25,2026-03-24 01:02:25,2026-03-23 01:02:25,-1,78.26,3,Melbourne,207.28,0.0,
ORD-103969,B2B-98544,2025-10-18 04:35:32,2025-10-29 04:35:32,2025-10-26 04:35:32,-3,55.42,7,Perth,332.42,0.0,
ORD-103970,B2B-96332,2026-02-04 10:35:43,2026-02-15 10:35:43,2026-02-12 10:35:43,-3,72.02,3,Brisbane,296.44,0.0,
ORD-103971,B2B-80380,2026-04-07 20:50:26,2026-04-20 20:50:26,2026-04-18 20:50:26,-2,59.18,3,Adelaide,545.83,0.0,
ORD-103972,B2B-17434,2026-06-17 17:13:20,2026-06-30 17:13:20,2026-06-29 17:13:20,-1,72.55,3,Brisbane,572.59,0.0,
ORD-103973,B2B-68467,2025-08-22 21:13:27,2025-09-05 21:13:27,2025-09-09 21:13:27,4,59.39,3,Brisbane,288.51,1.0,Late Delivery
ORD-103974,B2B-13363,2026-07-24 19:54:45,2026-08-06 19:54:45,2026-08-08 19:54:45,2,60.72,3,Perth,167.98,1.0,Late Delivery
ORD-103975,B2B-18221,2026-03-12 22:54:33,2026-03-21 22:54:33,2026-03-21 22:54:33,0,70.34,3,Perth,348.44,0.0,
ORD-103976,B2B-70408,2026-07-27 02:15:46,2026-08-05 02:15:46,2026-08-08 02:15:46,3,73.6,3,Brisbane,324.91,0.0,
ORD-103977,B2B-70586,2026-05-11 17:17:15,2026-05-22 17:17:15,2026-05-22 17:17:15,0,64.29,7,Adelaide,271.32,0.0,
ORD-103978,B2B-99480,2026-03-08 22:40:03,2026-03-16 22:40:03,2026-03-17 22:40:03,1,51.69,3,Perth,448.58,0.0,
ORD-103979,B2B-42643,2026-06-08 13:20:14,2026-06-17 13:20:14,2026-06-19 13:20:14,2,75.07,3,Brisbane,334.58,0.0,
ORD-103980,B2B-75357,2026-06-20 03:34:38,2026-07-03 03:34:38,2026-07-04 03:34:38,1,54.06,3,Perth,507.79,0.0,
ORD-103981,B2B-98544,2026-03-05 11:29:41,2026-03-16 11:29:41,2026-03-16 11:29:41,0,63.53,7,Perth,332.42,0.0,
ORD-103982,B2B-11884,2025-10-08 19:36:29,2025-10-15 19:36:29,2025-10-16 19:36:29,1,84.42,3,Brisbane,732.96,1.0,Customer Service
ORD-103983,B2B-75299,2026-01-11 23:27:21,2026-01-20 23:27:21,2026-01-20 23:27:21,0,76.74,3,Brisbane,418.34,0.0,
ORD-103984,B2B-5218,2025-09-10 16:19:12,2025-09-22 16:19:12,2025-09-22 16:19:12,0,62.16,3,Brisbane,370.92,0.0,
ORD-103985,B2B-47208,2026-05-13 11:02:27,2026-05-26 11:02:27,2026-05-26 11:02:27,0,88.32,3,Melbourne,563.28,0.0,
ORD-103986,B2B-93779,2026-07-05 13:52:13,2026-07-17 13:52:13,2026-07-17 13:52:13,0,69.06,3,Adelaide,182.39,0.0,
ORD-103987,B2B-76411,2026-05-19 17:40:44,2026-05-28 17:40:44,2026-06-02 17:40:44,5,78.93,3,Melbourne,806.71,0.0,
ORD-103988,B2B-70481,2026-06-13 03:44:41,2026-06-27 03:44:41,2026-06-26 03:44:41,-1,77.45,7,Melbourne,569.0,0.0,
ORD-103989,B2B-68467,2026-03-03 22:12:52,2026-03-13 22:12:52,2026-03-13 22:12:52,0,79.27,3,Brisbane,288.51,0.0,
ORD-103990,B2B-35219,2025-08-25 18:24:39,2025-09-05 18:24:39,2025-09-05 18:24:39,0,52.42,3,Adelaide,290.88,0.0,
ORD-103991,B2B-475,2026-04-27 00:06:44,2026-05-05 00:06:44,2026-05-06 00:06:44,1,84.59,3,Melbourne,206.37,0.0,
ORD-103992,B2B-55596,2025-10-23 19:05:15,2025-11-06 19:05:15,2025-11-06 19:05:15,0,55.39,3,Brisbane,37.19,0.0,
ORD-103993,B2B-699,2025-08-19 00:53:06,2025-08-28 00:53:06,2025-08-26 00:53:06,-2,78.65,3,Melbourne,312.08,0.0,
ORD-103994,B2B-29283,2026-04-25 18:30:57,2026-05-07 18:30:57,2026-05-06 18:30:57,-1,55.87,3,Perth,334.32,0.0,
ORD-103995,B2B-21862,2025-08-19 22:49:17,2025-08-31 22:49:17,2025-08-31 22:49:17,0,71.63,3,Brisbane,673.76,0.0,
ORD-103996,B2B-77661,2025-08-11 05:51:11,2025-08-25 05:51:11,2025-08-27 05:51:11,2,92.25,3,Melbourne,852.66,1.0,Late Delivery
ORD-103997,B2B-31506,2026-04-05 23:00:41,2026-04-18 23:00:41,2026-04-19 23:00:41,1,95.91,7,Brisbane,802.14,0.0,
ORD-103998,B2B-77482,2026-01-09 18:45:47,2026-01-21 18:45:47,2026-01-18 18:45:47,-3,34.34,7,Melbourne,132.64,0.0,
ORD-103999,B2B-69254,2026-06-04 16:40:07,2026-06-17 16:40:07,2026-06-17 16:40:07,0,73.42,7,Brisbane,391.86,0.0,
ORD-104000,B2B-83562,2025-12-27 00:24:53,2026-01-08 00:24:53,2026-01-10 00:24:53,2,61.38,7,Brisbane,229.29,0.0,
ORD-104001,B2B-91425,2026-03-12 22:11:17,2026-03-25 22:11:17,2026-03-28 22:11:17,3,79.43,3,Brisbane,396.55,0.0,
ORD-104002,B2B-57426,2025-12-26 12:37:14,2026-01-06 12:37:14,2026-01-02 12:37:14,-4,88.17,7,Melbourne,498.84,0.0,
ORD-104003,B2B-8713,2025-12-23 15:20:49,2026-01-05 15:20:49,2026-01-08 15:20:49,3,69.92,3,Perth,254.25,0.0,
ORD-104004,B2B-79418,2026-07-15 20:55:48,2026-07-28 20:55:48,2026-07-26 20:55:48,-2,71.48,3,Perth,263.24,0.0,
ORD-104005,B2B-44050,2025-11-03 09:48:39,2025-11-13 09:48:39,2025-11-13 09:48:39,0,79.84,3,Adelaide,232.02,0.0,
ORD-104006,B2B-99784,2025-11-26 22:25:37,2025-12-08 22:25:37,2025-12-09 22:25:37,1,45.42,3,Adelaide,213.77,0.0,
ORD-104007,B2B-86225,2025-09-09 09:02:04,2025-09-16 09:02:04,2025-09-13 09:02:04,-3,69.28,3,Perth,237.6,0.0,
ORD-104008,B2B-18191,2025-09-02 08:13:09,2025-09-10 08:13:09,2025-09-09 08:13:09,-1,69.86,3,Adelaide,239.43,0.0,
ORD-104009,B2B-7824,2026-02-05 08:09:16,2026-02-16 08:09:16,2026-02-20 08:09:16,4,90.66,3,Brisbane,603.55,1.0,Late Delivery
ORD-104010,B2B-24126,2025-12-18 14:50:25,2025-12-28 14:50:25,2025-12-27 14:50:25,-1,75.0,3,Adelaide,180.35,0.0,
ORD-104011,B2B-87026,2026-07-03 18:45:37,2026-07-16 18:45:37,2026-07-15 18:45:37,-1,52.67,3,Melbourne,149.38,0.0,
ORD-104012,B2B-88360,2026-06-28 18:14:17,2026-07-09 18:14:17,2026-07-09 18:14:17,0,58.42,7,Brisbane,120.26,0.0,
ORD-104013,B2B-22033,2026-03-21 19:36:04,2026-03-30 19:36:04,2026-04-01 19:36:04,2,60.61,7,Perth,271.03,0.0,
ORD-104014,B2B-65614,2026-06-25 19:55:31,2026-07-08 19:55:31,2026-07-11 19:55:31,3,73.88,3,Melbourne,319.56,0.0,
ORD-104015,B2B-92368,2026-02-16 02:15:47,2026-02-28 02:15:47,2026-02-28 02:15:47,0,56.73,3,Brisbane,113.13,0.0,
ORD-104016,B2B-89892,2026-03-28 20:19:05,2026-04-11 20:19:05,2026-04-12 20:19:05,1,54.2,3,Melbourne,259.72,0.0,
ORD-104017,B2B-57770,2025-09-02 11:21:08,2025-09-15 11:21:08,2025-09-15 11:21:08,0,62.3,3,Perth,398.92,0.0,
ORD-104018,B2B-86819,2026-07-30 11:55:02,2026-08-12 11:55:02,2026-08-11 11:55:02,-1,84.49,3,Brisbane,531.68,0.0,
ORD-104019,B2B-96462,2025-08-03 23:18:56,2025-08-16 23:18:56,2025-08-13 23:18:56,-3,63.95,3,Brisbane,172.15,0.0,
ORD-104020,B2B-88750,2026-02-20 06:37:58,2026-03-04 06:37:58,2026-03-04 06:37:58,0,66.17,7,Melbourne,232.31,0.0,
ORD-104021,B2B-97825,2026-06-23 07:07:38,2026-06-30 07:07:38,2026-06-29 07:07:38,-1,50.46,3,Brisbane,371.6,0.0,
ORD-104022,B2B-29323,2026-03-25 11:22:50,2026-04-02 11:22:50,2026-04-05 11:22:50,3,55.09,3,Melbourne,274.14,1.0,Late Delivery
ORD-104023,B2B-71281,2025-11-30 08:11:40,2025-12-11 08:11:40,2025-12-10 08:11:40,-1,69.35,3,Adelaide,295.12,0.0,
ORD-104024,B2B-39487,2026-04-27 17:21:44,2026-05-07 17:21:44,2026-05-08 17:21:44,1,56.5,3,Brisbane,103.63,0.0,
ORD-104025,B2B-41910,2026-02-07 00:32:30,2026-02-20 00:32:30,2026-02-21 00:32:30,1,60.56,3,Brisbane,191.25,0.0,
ORD-104026,B2B-52943,2026-01-31 10:46:43,2026-02-09 10:46:43,2026-02-07 10:46:43,-2,98.14,7,Melbourne,856.21,0.0,
ORD-104027,B2B-5941,2026-02-12 12:43:27,2026-02-25 12:43:27,2026-02-25 12:43:27,0,52.28,3,Melbourne,491.49,0.0,
ORD-104028,B2B-46127,2025-09-14 06:28:00,2025-09-24 06:28:00,2025-09-23 06:28:00,-1,74.07,3,Brisbane,494.33,0.0,
ORD-104029,B2B-56126,2026-07-23 04:26:36,2026-08-02 04:26:36,2026-08-04 04:26:36,2,72.46,3,Adelaide,432.51,0.0,
ORD-104030,B2B-99085,2025-08-30 02:11:28,2025-09-09 02:11:28,2025-09-09 02:11:28,0,78.59,7,Melbourne,721.6,0.0,
ORD-104031,B2B-80845,2026-01-26 12:13:54,2026-02-09 12:13:54,2026-02-09 12:13:54,0,54.46,7,Brisbane,385.64,0.0,
ORD-104032,B2B-20126,2025-10-12 12:05:20,2025-10-21 12:05:20,2025-10-18 12:05:20,-3,77.9,3,Brisbane,415.01,0.0,
ORD-104033,B2B-56992,2025-11-29 23:02:54,2025-12-13 23:02:54,2025-12-13 23:02:54,0,42.61,3,Brisbane,164.68,0.0,
ORD-104034,B2B-35806,2025-10-03 01:29:16,2025-10-16 01:29:16,2025-10-16 01:29:16,0,56.74,3,Adelaide,167.05,0.0,
ORD-104035,B2B-33680,2026-06-17 16:20:24,2026-06-30 16:20:24,2026-07-01 16:20:24,1,62.97,3,Perth,278.55,1.0,Late Delivery
ORD-104036,B2B-37132,2026-06-27 21:13:40,2026-07-07 21:13:40,2026-07-09 21:13:40,2,84.17,7,Melbourne,667.08,0.0,
ORD-104037,B2B-25910,2026-03-24 01:34:17,2026-04-02 01:34:17,2026-04-04 01:34:17,2,62.62,3,Melbourne,151.59,0.0,
ORD-104038,B2B-99105,2025-11-18 20:44:37,2025-11-25 20:44:37,2025-11-25 20:44:37,0,75.67,3,Brisbane,503.69,0.0,
ORD-104039,B2B-5625,2026-01-23 08:21:54,2026-02-05 08:21:54,2026-01-30 08:21:54,-6,77.52,3,Brisbane,674.77,0.0,
ORD-104040,B2B-88226,2025-11-01 21:07:40,2025-11-13 21:07:40,2025-11-10 21:07:40,-3,87.39,3,Brisbane,836.71,0.0,
ORD-104041,B2B-83025,2026-01-14 02:32:11,2026-01-26 02:32:11,2026-01-30 02:32:11,4,84.13,3,Melbourne,664.33,1.0,Late Delivery
ORD-104042,B2B-59929,2025-10-05 20:27:14,2025-10-16 20:27:14,2025-10-16 20:27:14,0,37.11,3,Perth,145.95,0.0,
ORD-104043,B2B-30703,2025-09-13 11:03:19,2025-09-20 11:03:19,2025-09-21 11:03:19,1,53.29,3,Brisbane,215.86,0.0,
ORD-104044,B2B-90320,2026-03-13 03:46:39,2026-03-24 03:46:39,2026-03-24 03:46:39,0,77.77,7,Brisbane,519.08,0.0,
ORD-104045,B2B-88506,2025-09-07 15:04:42,2025-09-14 15:04:42,2025-09-14 15:04:42,0,67.57,3,Adelaide,379.24,0.0,
ORD-104046,B2B-69495,2025-11-16 10:57:30,2025-11-25 10:57:30,2025-11-26 10:57:30,1,50.42,3,Adelaide,147.01,0.0,
ORD-104047,B2B-72474,2025-10-26 02:08:50,2025-11-09 02:08:50,2025-11-09 02:08:50,0,78.33,7,Melbourne,663.97,0.0,
ORD-104048,B2B-11265,2026-03-08 00:17:04,2026-03-22 00:17:04,2026-03-22 00:17:04,0,56.4,3,Brisbane,241.54,0.0,
ORD-104049,B2B-97673,2026-07-04 02:21:39,2026-07-12 02:21:39,2026-07-15 02:21:39,3,73.8,3,Melbourne,665.56,1.0,Late Delivery
ORD-104050,B2B-86845,2026-03-23 16:04:06,2026-03-30 16:04:06,2026-03-27 16:04:06,-3,61.74,3,Melbourne,198.3,0.0,
ORD-104051,B2B-41230,2026-05-14 00:24:26,2026-05-27 00:24:26,2026-05-26 00:24:26,-1,57.47,3,Adelaide,106.34,0.0,
ORD-104052,B2B-79786,2025-10-16 10:46:43,2025-10-26 10:46:43,2025-10-29 10:46:43,3,77.37,7,Melbourne,588.46,0.0,
ORD-104053,B2B-79534,2025-09-13 11:14:33,2025-09-20 11:14:33,2025-09-21 11:14:33,1,63.84,3,Melbourne,248.84,0.0,
ORD-104054,B2B-45936,2025-12-16 16:41:44,2025-12-27 16:41:44,2025-12-28 16:41:44,1,87.22,3,Perth,315.79,0.0,
ORD-104055,B2B-18051,2025-12-31 14:28:58,2026-01-10 14:28:58,2026-01-08 14:28:58,-2,90.56,3,Melbourne,606.19,0.0,
ORD-104056,B2B-52072,2025-08-10 20:47:23,2025-08-23 20:47:23,2025-08-23 20:47:23,0,70.35,7,Brisbane,696.94,0.0,
ORD-104057,B2B-37533,2025-09-07 22:23:44,2025-09-16 22:23:44,2025-09-14 22:23:44,-2,86.87,3,Melbourne,626.0,0.0,
ORD-104058,B2B-29165,2025-08-07 09:50:10,2025-08-16 09:50:10,2025-08-18 09:50:10,2,50.41,3,Melbourne,23.01,0.0,
ORD-104059,B2B-88750,2026-06-29 22:20:25,2026-07-06 22:20:25,2026-07-09 22:20:25,3,43.72,7,Melbourne,232.31,0.0,
ORD-104060,B2B-52585,2025-10-13 02:56:23,2025-10-25 02:56:23,2025-10-23 02:56:23,-2,68.74,7,Brisbane,496.03,0.0,
ORD-104061,B2B-43536,2025-11-23 03:33:52,2025-11-30 03:33:52,2025-12-03 03:33:52,3,92.03,3,Melbourne,599.85,0.0,
ORD-104062,B2B-97673,2025-10-24 08:24:03,2025-11-06 08:24:03,2025-11-05 08:24:03,-1,91.5,3,Melbourne,665.56,0.0,
ORD-104063,B2B-84142,2025-08-24 16:41:43,2025-09-03 16:41:43,2025-09-05 16:41:43,2,47.93,3,Perth,298.29,1.0,Late Delivery
ORD-104064,B2B-69672,2026-05-08 18:05:47,2026-05-15 18:05:47,2026-05-17 18:05:47,2,59.62,7,Brisbane,117.85,0.0,
ORD-104065,B2B-87928,2026-06-02 16:54:41,2026-06-11 16:54:41,2026-06-08 16:54:41,-3,61.88,3,Perth,293.15,0.0,
ORD-104066,B2B-48337,2025-10-14 21:25:38,2025-10-27 21:25:38,2025-10-30 21:25:38,3,56.91,3,Perth,217.85,0.0,
ORD-104067,B2B-21323,2026-04-02 20:17:26,2026-04-10 20:17:26,2026-04-10 20:17:26,0,58.13,3,Brisbane,105.37,0.0,
ORD-104068,B2B-20421,2026-04-04 03:51:02,2026-04-11 03:51:02,2026-04-18 03:51:02,7,81.37,3,Brisbane,718.6,1.0,Late Delivery
ORD-104069,B2B-55596,2026-05-19 03:52:05,2026-05-26 03:52:05,2026-05-26 03:52:05,0,56.42,3,Brisbane,37.19,0.0,
ORD-104070,B2B-40702,2026-04-22 08:35:53,2026-05-03 08:35:53,2026-05-04 08:35:53,1,58.5,7,Perth,229.26,0.0,
ORD-104071,B2B-93543,2025-12-14 19:45:32,2025-12-27 19:45:32,2025-12-27 19:45:32,0,106.89,7,Adelaide,576.39,0.0,
ORD-104072,B2B-51284,2026-06-06 04:28:08,2026-06-14 04:28:08,2026-06-12 04:28:08,-2,64.3,3,Perth,206.47,0.0,
ORD-104073,B2B-99547,2026-06-23 00:58:08,2026-07-03 00:58:08,2026-07-05 00:58:08,2,30.54,3,Perth,179.33,0.0,
ORD-104074,B2B-88385,2025-12-18 23:28:09,2025-12-27 23:28:09,2025-12-28 23:28:09,1,66.83,3,Melbourne,238.32,0.0,
ORD-104075,B2B-31915,2025-10-21 23:42:37,2025-11-02 23:42:37,2025-11-02 23:42:37,0,81.19,7,Perth,291.96,0.0,
ORD-104076,B2B-51530,2026-05-03 13:33:36,2026-05-12 13:33:36,2026-05-15 13:33:36,3,58.19,3,Brisbane,257.73,1.0,Late Delivery
ORD-104077,B2B-74018,2025-08-27 08:16:04,2025-09-08 08:16:04,2025-09-11 08:16:04,3,87.02,3,Brisbane,437.58,0.0,
ORD-104078,B2B-76481,2026-06-13 21:29:15,2026-06-25 21:29:15,2026-06-25 21:29:15,0,74.38,3,Melbourne,188.56,0.0,
ORD-104079,B2B-41547,2025-10-07 04:49:06,2025-10-21 04:49:06,2025-10-22 04:49:06,1,63.58,3,Brisbane,272.28,0.0,
ORD-104080,B2B-40702,2026-04-23 03:45:22,2026-05-01 03:45:22,2026-05-02 03:45:22,1,57.69,7,Perth,229.26,0.0,
ORD-104081,B2B-5107,2026-07-15 01:22:06,2026-07-24 01:22:06,2026-07-24 01:22:06,0,68.45,7,Brisbane,521.23,0.0,
ORD-104082,B2B-43127,2026-06-03 05:28:22,2026-06-12 05:28:22,2026-06-13 05:28:22,1,75.57,7,Melbourne,363.12,0.0,
ORD-104083,B2B-31938,2025-09-08 03:59:24,2025-09-22 03:59:24,2025-09-24 03:59:24,2,90.0,3,Melbourne,430.15,0.0,
ORD-104084,B2B-70283,2025-11-23 12:37:01,2025-12-01 12:37:01,2025-11-30 12:37:01,-1,82.05,3,Melbourne,878.87,0.0,
ORD-104085,B2B-88998,2026-07-28 23:19:09,2026-08-09 23:19:09,2026-08-09 23:19:09,0,89.48,3,Brisbane,653.07,0.0,
ORD-104086,B2B-3948,2026-04-19 17:54:40,2026-05-01 17:54:40,2026-05-01 17:54:40,0,68.96,3,Melbourne,668.85,0.0,
ORD-104087,B2B-15534,2025-09-02 14:34:47,2025-09-13 14:34:47,2025-09-15 14:34:47,2,71.5,3,Brisbane,688.04,1.0,Late Delivery
ORD-104088,B2B-68135,2026-04-17 19:56:02,2026-04-29 19:56:02,2026-05-03 19:56:02,4,67.3,7,Brisbane,706.94,1.0,Late Delivery
ORD-104089,B2B-30184,2026-05-18 06:12:18,2026-06-01 06:12:18,2026-06-02 06:12:18,1,57.64,7,Brisbane,318.79,0.0,
ORD-104090,B2B-69254,2025-11-20 03:03:38,2025-11-30 03:03:38,2025-11-28 03:03:38,-2,80.95,7,Brisbane,391.86,0.0,
ORD-104091,B2B-15563,2025-10-26 22:05:51,2025-11-03 22:05:51,2025-10-30 22:05:51,-4,74.76,7,Brisbane,559.64,0.0,
ORD-104092,B2B-15429,2026-06-20 08:34:53,2026-06-27 08:34:53,2026-06-30 08:34:53,3,88.84,3,Brisbane,682.84,1.0,Late Delivery
ORD-104093,B2B-45936,2026-06-03 19:28:15,2026-06-11 19:28:15,2026-06-12 19:28:15,1,52.69,3,Perth,315.79,0.0,
ORD-104094,B2B-6754,2025-09-01 02:07:26,2025-09-14 02:07:26,2025-09-15 02:07:26,1,71.43,3,Perth,533.44,0.0,
ORD-104095,B2B-35219,2026-05-03 12:55:36,2026-05-10 12:55:36,2026-05-10 12:55:36,0,78.86,3,Adelaide,290.88,0.0,
ORD-104096,B2B-83416,2025-10-03 17:26:14,2025-10-13 17:26:14,2025-10-14 17:26:14,1,63.32,3,Adelaide,207.08,0.0,
ORD-104097,B2B-29290,2026-05-04 21:40:13,2026-05-13 21:40:13,2026-05-10 21:40:13,-3,84.75,7,Melbourne,739.67,0.0,
ORD-104098,B2B-12858,2026-07-28 21:28:45,2026-08-08 21:28:45,2026-08-07 21:28:45,-1,70.82,7,Brisbane,294.08,0.0,
ORD-104099,B2B-85628,2026-04-12 02:11:07,2026-04-20 02:11:07,2026-04-19 02:11:07,-1,72.41,7,Brisbane,299.31,0.0,
ORD-104100,B2B-83353,2026-02-05 21:57:16,2026-02-14 21:57:16,2026-02-14 21:57:16,0,93.52,3,Melbourne,532.96,0.0,
ORD-104101,B2B-39279,2025-10-07 08:17:16,2025-10-20 08:17:16,2025-10-21 08:17:16,1,53.8,7,Melbourne,220.21,0.0,
ORD-104102,B2B-42595,2025-11-27 23:03:28,2025-12-11 23:03:28,2025-12-13 23:03:28,2,80.34,3,Melbourne,363.92,1.0,Late Delivery
ORD-104103,B2B-83887,2025-08-25 22:25:33,2025-09-01 22:25:33,2025-09-03 22:25:33,2,44.99,7,Brisbane,45.19,0.0,
ORD-104104,B2B-50991,2025-11-26 22:31:02,2025-12-06 22:31:02,2025-12-07 22:31:02,1,68.19,3,Adelaide,152.72,1.0,Late Delivery
ORD-104105,B2B-52738,2026-06-23 12:04:16,2026-07-01 12:04:16,2026-06-29 12:04:16,-2,85.95,3,Brisbane,826.49,0.0,
ORD-104106,B2B-69678,2025-11-04 06:28:25,2025-11-13 06:28:25,2025-11-13 06:28:25,0,51.43,3,Melbourne,207.28,0.0,
ORD-104107,B2B-6304,2025-09-08 18:44:23,2025-09-18 18:44:23,2025-09-15 18:44:23,-3,52.66,3,Brisbane,299.5,0.0,
ORD-104108,B2B-38648,2025-12-03 10:03:06,2025-12-16 10:03:06,2025-12-16 10:03:06,0,44.17,3,Brisbane,104.04,0.0,
ORD-104109,B2B-13926,2026-02-11 00:48:34,2026-02-23 00:48:34,2026-02-21 00:48:34,-2,86.54,3,Brisbane,662.59,0.0,
ORD-104110,B2B-28120,2026-01-16 07:56:51,2026-01-25 07:56:51,2026-01-25 07:56:51,0,83.8,3,Perth,444.72,0.0,
ORD-104111,B2B-31506,2025-10-01 01:09:40,2025-10-11 01:09:40,2025-10-11 01:09:40,0,82.27,7,Brisbane,802.14,0.0,
ORD-104112,B2B-35745,2026-06-05 18:54:11,2026-06-19 18:54:11,2026-06-16 18:54:11,-3,66.52,7,Brisbane,188.89,0.0,
ORD-104113,B2B-12451,2026-06-03 09:24:17,2026-06-16 09:24:17,2026-06-16 09:24:17,0,50.51,3,Brisbane,110.17,0.0,
ORD-104114,B2B-80845,2026-02-07 04:50:31,2026-02-15 04:50:31,2026-02-14 04:50:31,-1,70.63,7,Brisbane,385.64,0.0,
ORD-104115,B2B-70992,2026-07-22 21:02:40,2026-08-01 21:02:40,2026-08-07 21:02:40,6,48.47,7,Melbourne,154.1,0.0,
ORD-104116,B2B-52943,2026-04-05 10:14:08,2026-04-15 10:14:08,2026-04-13 10:14:08,-2,87.86,7,Melbourne,856.21,0.0,
ORD-104117,B2B-51328,2026-07-16 09:42:21,2026-07-24 09:42:21,2026-07-24 09:42:21,0,85.38,3,Brisbane,571.61,0.0,
ORD-104118,B2B-52106,2025-09-15 08:12:48,2025-09-27 08:12:48,2025-09-27 08:12:48,0,99.5,3,Brisbane,665.15,0.0,
ORD-104119,B2B-36874,2026-05-28 18:22:21,2026-06-04 18:22:21,2026-06-06 18:22:21,2,54.78,3,Brisbane,580.4,1.0,Late Delivery
ORD-104120,B2B-58412,2026-04-22 05:59:50,2026-05-06 05:59:50,2026-05-05 05:59:50,-1,93.46,7,Adelaide,543.27,0.0,
ORD-104121,B2B-40702,2026-04-01 00:57:35,2026-04-12 00:57:35,2026-04-13 00:57:35,1,71.81,7,Perth,229.26,0.0,
ORD-104122,B2B-55547,2026-07-12 14:56:13,2026-07-26 14:56:13,2026-07-25 14:56:13,-1,70.54,3,Melbourne,437.05,0.0,
ORD-104123,B2B-96462,2026-07-27 05:59:38,2026-08-10 05:59:38,2026-08-10 05:59:38,0,63.52,3,Brisbane,172.15,0.0,
ORD-104124,B2B-68919,2026-06-19 23:29:47,2026-07-01 23:29:47,2026-07-02 23:29:47,1,62.49,7,Adelaide,182.23,1.0,Late Delivery
ORD-104125,B2B-24203,2026-05-13 19:43:11,2026-05-20 19:43:11,2026-05-19 19:43:11,-1,59.77,3,Brisbane,156.46,0.0,
ORD-104126,B2B-24999,2025-11-02 02:57:11,2025-11-12 02:57:11,2025-11-15 02:57:11,3,70.03,7,Melbourne,573.77,0.0,
ORD-104127,B2B-52738,2026-03-02 17:04:44,2026-03-12 17:04:44,2026-03-11 17:04:44,-1,89.24,3,Brisbane,826.49,0.0,
ORD-104128,B2B-68087,2026-02-02 08:53:29,2026-02-16 08:53:29,2026-02-17 08:53:29,1,54.91,7,Adelaide,89.38,0.0,
ORD-104129,B2B-21323,2025-11-09 11:28:03,2025-11-16 11:28:03,2025-11-20 11:28:03,4,50.88,3,Brisbane,105.37,1.0,Late Delivery
ORD-104130,B2B-5208,2025-11-26 07:41:49,2025-12-04 07:41:49,2025-12-06 07:41:49,2,72.31,3,Brisbane,483.35,0.0,
ORD-104131,B2B-83353,2026-04-19 11:06:08,2026-04-26 11:06:08,2026-04-24 11:06:08,-2,89.8,3,Melbourne,532.96,0.0,
ORD-104132,B2B-23833,2026-04-25 01:04:00,2026-05-08 01:04:00,2026-05-10 01:04:00,2,68.33,3,Melbourne,421.56,0.0,
ORD-104133,B2B-79642,2025-10-01 19:40:56,2025-10-09 19:40:56,2025-10-12 19:40:56,3,77.84,3,Melbourne,606.95,0.0,
ORD-104134,B2B-36771,2026-04-01 10:10:43,2026-04-10 10:10:43,2026-04-09 10:10:43,-1,73.16,3,Brisbane,443.33,0.0,
ORD-104135,B2B-56377,2025-11-03 11:57:58,2025-11-17 11:57:58,2025-11-21 11:57:58,4,79.74,3,Perth,536.78,0.0,
ORD-104136,B2B-44861,2026-06-19 03:20:51,2026-06-28 03:20:51,2026-06-28 03:20:51,0,55.62,3,Perth,329.47,0.0,
ORD-104137,B2B-86006,2026-03-06 03:03:16,2026-03-19 03:03:16,2026-03-20 03:03:16,1,99.99,3,Melbourne,700.53,0.0,
ORD-104138,B2B-65084,2026-05-23 00:40:55,2026-06-01 00:40:55,2026-05-31 00:40:55,-1,51.04,7,Brisbane,218.58,0.0,
ORD-104139,B2B-59929,2025-10-23 08:29:49,2025-11-04 08:29:49,2025-11-06 08:29:49,2,51.36,3,Perth,145.95,0.0,
ORD-104140,B2B-71568,2026-05-21 14:07:51,2026-05-29 14:07:51,2026-05-26 14:07:51,-3,77.46,3,Perth,305.9,0.0,
ORD-104141,B2B-84058,2025-10-30 16:08:00,2025-11-08 16:08:00,2025-11-12 16:08:00,4,80.32,3,Brisbane,322.72,0.0,
ORD-104142,B2B-59929,2026-06-20 05:38:00,2026-07-02 05:38:00,2026-07-02 05:38:00,0,60.31,3,Perth,145.95,0.0,
ORD-104143,B2B-13005,2025-10-22 22:11:31,2025-10-31 22:11:31,2025-10-27 22:11:31,-4,60.97,3,Melbourne,364.43,0.0,
ORD-104144,B2B-5208,2026-03-22 21:16:46,2026-03-29 21:16:46,2026-03-29 21:16:46,0,77.39,3,Brisbane,483.35,0.0,
ORD-104145,B2B-96173,2026-05-15 18:22:25,2026-05-26 18:22:25,2026-05-26 18:22:25,0,76.27,3,Melbourne,452.85,0.0,
